"rules","support","confidence","coverage","lift","count"
"{Grupos_Quinquenales=25 a 29,Sector=Privado,Pueblo_Pertenencia=Ladino} => {Nivel_Educativo=Licenciatura}",0.054443882588071,0.644894466628637,0.0844229333718606,1.12278632895739,2261
"{Edad=[-7.97e+03,26)} => {Sexo=Mujer}",0.182282260588986,0.671813986510472,0.271328469262443,1.12250102779293,7570
"{Grupos_Quinquenales=20 a 24,Sector=Privado} => {Sexo=Mujer}",0.103782898697296,0.670712729536259,0.154735245250307,1.12066099154743,4310
"{Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24,Sector=Privado} => {Sexo=Mujer}",0.103782898697296,0.670712729536259,0.154735245250307,1.12066099154743,4310
"{Sexo=Mujer,Edad=[26,34),Sector=Privado} => {Nivel_Educativo=Licenciatura}",0.103975535168196,0.642081784386617,0.161935033350189,1.11788933986466,4318
"{Sexo=Hombre,Edad=[-7.97e+03,26)} => {Sector=Privado}",0.0708661417322835,0.795835586803678,0.0890462086734571,1.11494302480754,2943
"{Departamento=Guatemala,Sector=Público,Pueblo_Pertenencia=Ladino} => {Nivel_Educativo=Licenciatura}",0.0612824773050158,0.640090543259557,0.095740326037227,1.11442251167678,2545
"{Grupos_Quinquenales=25 a 29,Sector=Público} => {Nivel_Educativo=Licenciatura}",0.0517228924366106,0.639666468135795,0.0808591586602133,1.11368418040546,2148
"{Nivel_Educativo=Licenciatura,Grupos_Quinquenales=20 a 24,Sector=Privado} => {Sexo=Mujer}",0.0587541236244552,0.665938864628821,0.0882275036721327,1.11268457490124,2440
"{Nivel_Educativo=Licenciatura,Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24,Sector=Privado} => {Sexo=Mujer}",0.0587541236244552,0.665938864628821,0.0882275036721327,1.11268457490124,2440
"{Edad=[26,34)} => {Nivel_Educativo=Licenciatura}",0.244311204218739,0.638273779567187,0.382768667678008,1.11125945548341,10146
"{Departamento=Guatemala,Sexo=Mujer,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.0621734209829276,0.636901825357671,0.0976185316285006,1.10887082988633,2582
"{Departamento=Guatemala,Sexo=Hombre} => {Nivel_Educativo=Licenciatura}",0.108020901057093,0.636221812508864,0.169784969539358,1.1076869010892,4486
"{Departamento=Guatemala,Sexo=Mujer,Sector=Privado,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.0574056683281562,0.635733333333333,0.0902983457343061,1.10683643986081,2384
"{Edad=[-7.97e+03,26),Sector=Privado} => {Sexo=Mujer}",0.138337065664957,0.661256906077348,0.20920320739724,1.10486172007589,5745
"{Nivel_Educativo=Licenciatura,Grupos_Quinquenales=20 a 24} => {Sexo=Mujer}",0.0625346143658648,0.661150712830957,0.0945845072118279,1.10468428699082,2597
"{Nivel_Educativo=Licenciatura,Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24} => {Sexo=Mujer}",0.0625346143658648,0.661150712830957,0.0945845072118279,1.10468428699082,2597
"{Departamento=Guatemala,Edad=[26,34)} => {Nivel_Educativo=Licenciatura}",0.114233427243613,0.632196162046908,0.180693009704062,1.10067808718593,4744
"{Edad=[-7.97e+03,26),Pueblo_Pertenencia=Ignorado} => {Sexo=Mujer}",0.0531676659683595,0.656361474435196,0.0810036360133882,1.09668218353729,2208
"{Nivel_Educativo=Licenciatura,Edad=[-7.97e+03,26),Sector=Privado} => {Sexo=Mujer}",0.0840376604300609,0.652458403439895,0.128801560355414,1.09016073371376,3490
"{Edad=[-7.97e+03,26),Grupos_Quinquenales=25 a 29} => {Sector=Privado}",0.0527101543499723,0.776241134751773,0.0679043559921982,1.08749175471802,2189
"{Edad=[-7.97e+03,26),Sector=Privado,Pueblo_Pertenencia=Ladino} => {Nivel_Educativo=Licenciatura}",0.0687712201112476,0.624398775688675,0.110139902236991,1.08710253450614,2856
"{Edad=[26,34),Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ladino} => {Nivel_Educativo=Licenciatura}",0.0673505261383611,0.624191028788217,0.10790050326278,1.08674083907877,2797
"{Nivel_Educativo=Técnico} => {Sexo=Mujer}",0.174239687928917,0.648677722994173,0.268607479110983,1.08384378025448,7236
"{Nivel_Educativo=Técnico,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0581521346528932,0.773047375160051,0.0752245418863926,1.08301738835549,2415
"{Sexo=Mujer,Edad=[26,34)} => {Nivel_Educativo=Licenciatura}",0.143514170820391,0.62193467598873,0.230754412579162,1.08281244116614,5960
"{Departamento=Guatemala,Pueblo_Pertenencia=Ladino} => {Nivel_Educativo=Licenciatura}",0.141684124346842,0.621790129979922,0.227864865515664,1.08256078094731,5884
"{Edad=[-7.97e+03,26)} => {Sector=Privado}",0.20920320739724,0.771033013844515,0.271328469262443,1.08019532543767,8688
"{Sector=Público,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.117676804160948,0.64617215390718,0.182113703676949,1.0796573478017,4887
"{Departamento=Guatemala} => {Nivel_Educativo=Licenciatura}",0.267596137638758,0.619384683981719,0.432035445110646,1.0783728059815,11113
"{Grupos_Quinquenales=20 a 24} => {Sector=Privado}",0.154735245250307,0.769580838323353,0.201064316501722,1.0781608688301,6426
"{Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24} => {Sector=Privado}",0.154735245250307,0.769580838323353,0.201064316501722,1.0781608688301,6426
"{Nivel_Educativo=Licenciatura,Edad=[-7.97e+03,26)} => {Sexo=Mujer}",0.0929230176503166,0.643917904221592,0.144308796262852,1.07589083260585,3859
"{Sector=Público} => {Sexo=Mujer}",0.184184545739122,0.643530203600875,0.286209636639457,1.07524304266106,7649
"{Departamento=Guatemala,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.10761154855643,0.617265193370166,0.174336006164367,1.07468269045695,4469
"{Departamento=Guatemala,Sector=Privado,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.101374942811048,0.616037459760023,0.1645597052662,1.07254515852824,4210
"{Departamento=Guatemala,Sexo=Mujer,Edad=[26,34)} => {Nivel_Educativo=Licenciatura}",0.0656408774591249,0.615766885023718,0.106600207084206,1.07207407739697,2726
"{Edad=[-7.97e+03,26),Sector=Privado} => {Nivel_Educativo=Licenciatura}",0.128801560355414,0.61567679558011,0.20920320739724,1.0719172281745,5349
"{Departamento=Guatemala,Edad=[-7.97e+03,26)} => {Sexo=Mujer}",0.0626309326013147,0.64079822616408,0.097738929422813,1.07067831560523,2601
"{Departamento=Guatemala,Sexo=Mujer,Sector=Privado} => {Nivel_Educativo=Licenciatura}",0.108743287822967,0.614589003810561,0.176936598521515,1.07002334042883,4516
"{Departamento=Guatemala,Sexo=Mujer} => {Nivel_Educativo=Licenciatura}",0.155120518192107,0.61446012972148,0.252450095114258,1.0697989656313,6442
"{Nivel_Educativo=Licenciatura,Sexo=Mujer,Grupos_Quinquenales=25 a 29} => {Sector=Privado}",0.095138337065665,0.763035921205098,0.12468395578993,1.0689916260745,3951
"{Sexo=Mujer,Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ladino} => {Nivel_Educativo=Licenciatura}",0.0549736328830456,0.612557016367051,0.0897445158804691,1.06648557132047,2283
"{Edad=[26,34),Sector=Público,Pueblo_Pertenencia=Ladino} => {Nivel_Educativo=Licenciatura}",0.0506874714055238,0.612274578243165,0.0827855233692119,1.06599383557038,2105
"{Departamento=Guatemala,Sexo=Hombre,Sector=Privado} => {Nivel_Educativo=Licenciatura}",0.0743335982084808,0.611529318541997,0.121553613137807,1.0646963094676,3087
"{Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.285535408991307,0.63708160962768,0.448192829107371,1.06446840338877,11858
"{Edad=[34,124],Sector=Público} => {Nivel_Educativo=Licenciatura}",0.0686026631992102,0.610718113612004,0.112331142093477,1.06328397015859,2849
"{Sexo=Mujer,Edad=[-7.97e+03,26)} => {Sector=Privado}",0.138337065664957,0.75891677675033,0.182282260588986,1.06322082183532,5745
"{Edad=[34,124],Sector=Público} => {Sexo=Mujer}",0.0713958920272581,0.635584137191854,0.112331142093477,1.0619663501686,2965
"{Nivel_Educativo=Licenciatura,Edad=[34,124],Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.090442823087481,0.757716360702038,0.119362373281321,1.0615390730896,3756
"{Departamento=Guatemala,Sector=Privado,Pueblo_Pertenencia=Ladino} => {Nivel_Educativo=Licenciatura}",0.0804016470418262,0.608529250956807,0.132124539478437,1.05947307521005,3339
"{Edad=[26,34),Sector=Público} => {Nivel_Educativo=Licenciatura}",0.0679765946687857,0.608405172413793,0.111729153121915,1.05925704964459,2823
"{Departamento=Guatemala,Sector=Privado} => {Nivel_Educativo=Licenciatura}",0.187531604421007,0.608294930875576,0.308290592116352,1.05906511484223,7788
"{Sexo=Mujer,Edad=[-7.97e+03,26),Sector=Privado} => {Nivel_Educativo=Licenciatura}",0.0840376604300609,0.607484769364665,0.138337065664957,1.0576545921664,3490
"{Departamento=Guatemala,Edad=[26,34),Pueblo_Pertenencia=Ladino} => {Nivel_Educativo=Licenciatura}",0.0556719400900575,0.607302337798792,0.0916708805894676,1.05733697172037,2312
"{Sexo=Hombre,Sector=Privado} => {Nivel_Educativo=Licenciatura}",0.163211249969901,0.607184448624922,0.268800115581883,1.05713172208713,6778
"{Departamento=Guatemala,Edad=[-7.97e+03,26),Sector=Privado} => {Sexo=Mujer}",0.0512653808182234,0.631376037959668,0.0811962724842881,1.05493524363014,2129
"{Sector=Privado,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.167858604830359,0.630859728506787,0.266079125430422,1.05407256749782,6971
"{Sexo=Mujer,Grupos_Quinquenales=20 a 24} => {Sector=Privado}",0.103782898697296,0.75191905094208,0.138024031399745,1.05341720698221,4310
"{Sexo=Mujer,Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24} => {Sector=Privado}",0.103782898697296,0.75191905094208,0.138024031399745,1.05341720698221,4310
"{Nivel_Educativo=Licenciatura,Grupos_Quinquenales=25 a 29} => {Sector=Privado}",0.156517132606131,0.751618871415356,0.208240025042741,1.0529966640019,6500
"{Grupos_Quinquenales=20 a 24,Pueblo_Pertenencia=Ladino} => {Sector=Privado}",0.0840376604300609,0.750699075069908,0.111945869151677,1.05170805547948,3490
"{Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24,Pueblo_Pertenencia=Ladino} => {Sector=Privado}",0.0840376604300609,0.750699075069908,0.111945869151677,1.05170805547948,3490
"{Edad=[34,124],Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.119362373281321,0.603996588278299,0.197620939584387,1.05158153333373,4957
"{Departamento=Guatemala,Sexo=Mujer,Pueblo_Pertenencia=Ladino} => {Nivel_Educativo=Licenciatura}",0.0834597510173614,0.601109954908082,0.138842736401069,1.04655579245285,3466
"{Edad=[26,34),Sector=Público,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.051843290230923,0.626236183827807,0.0827855233692119,1.04634731354597,2153
"{Nivel_Educativo=Licenciatura,Sexo=Mujer,Edad=[26,34),Grupos_Quinquenales=25 a 29} => {Sector=Privado}",0.0703604709961713,0.742189484378969,0.0948012232415902,1.03978636092076,2922
"{Nivel_Educativo=Licenciatura,Edad=[-7.97e+03,26),Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0504225962580366,0.62062833432128,0.081244431602013,1.03697743295226,2094
"{Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0897445158804691,0.619308740445331,0.144910785234415,1.03477258829025,3727
"{Nivel_Educativo=Licenciatura,Sexo=Hombre} => {Sector=Privado}",0.163211249969901,0.736899325940422,0.221483782417106,1.03237499939209,6778
"{Edad=[-7.97e+03,26),Pueblo_Pertenencia=Ladino} => {Sector=Privado}",0.110139902236991,0.736079819761828,0.149630378771461,1.03122689454134,4574
"{Nivel_Educativo=Licenciatura,Sector=Público} => {Sexo=Mujer}",0.0938139613282285,0.616846105129829,0.152086493775434,1.03065789176973,3896
"{Edad=[26,34),Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0665318211370368,0.616603436732872,0.10790050326278,1.03025242905168,2763
"{Nivel_Educativo=Licenciatura} => {Sector=Privado}",0.422283223771341,0.735211503794072,0.574369717546775,1.03001040856405,17537
"{Grupos_Quinquenales=25 a 29,Sector=Privado,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0520359267018228,0.616371933827724,0.0844229333718606,1.02986562220606,2161
"{Grupos_Quinquenales=25 a 29} => {Sexo=Mujer}",0.187387127067832,0.616298408172963,0.304052589756556,1.02974277179702,7782
"{Edad=[26,34),Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.108044980615955,0.616092269669092,0.175371427195454,1.029398345085,4487
"{Grupos_Quinquenales=25 a 29,Sector=Privado} => {Sexo=Mujer}",0.13749428110477,0.616031934405006,0.223193431096342,1.02929753385256,5710
"{Edad=[26,34),Sector=Público} => {Sexo=Mujer}",0.0688193792289725,0.615948275862069,0.111729153121915,1.02915775289784,2858
"{Nivel_Educativo=Licenciatura,Sexo=Hombre,Grupos_Quinquenales=25 a 29} => {Sector=Privado}",0.0613787955404657,0.734582132564842,0.0835560692528113,1.02912867737022,2549
"{Sexo=Hombre,Grupos_Quinquenales=25 a 29} => {Sector=Privado}",0.0856991499915722,0.734571723426213,0.116665462688724,1.02911409446302,3559
"{Grupos_Quinquenales=25 a 29} => {Sector=Privado}",0.223193431096342,0.734061930783242,0.304052589756556,1.02839988946791,9269
"{Sexo=Mujer,Grupos_Quinquenales=25 a 29} => {Sector=Privado}",0.13749428110477,0.733744538679003,0.187387127067832,1.027955232156,5710
"{Nivel_Educativo=Licenciatura,Edad=[26,34),Grupos_Quinquenales=25 a 29} => {Sector=Privado}",0.116954417395073,0.733132075471698,0.159527077463941,1.02709718862005,4857
"{Nivel_Educativo=Licenciatura,Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ignorado} => {Sexo=Mujer}",0.0573575092104313,0.613759340376192,0.0934527679452912,1.02550036799368,2382
"{Departamento=Guatemala,Sector=Público,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0587059645067302,0.61317907444668,0.095740326037227,1.02453083012256,2438
"{Nivel_Educativo=Licenciatura,Grupos_Quinquenales=25 a 29,Sector=Privado,Pueblo_Pertenencia=Ignorado} => {Sexo=Mujer}",0.0568277589154567,0.612987012987013,0.0927063016205543,1.02420992405301,2360
"{Edad=[26,34),Grupos_Quinquenales=25 a 29} => {Sexo=Mujer}",0.144429194057165,0.611603956357704,0.236148233764357,1.02189904259019,5998
"{Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ignorado} => {Sexo=Mujer}",0.0736834501191938,0.611510791366906,0.120494112547858,1.02174337777816,3060
"{Sexo=Mujer,Grupos_Quinquenales=20 a 24,Pueblo_Pertenencia=Ladino} => {Sector=Privado}",0.0576223843579186,0.729128580134065,0.0790291121866647,1.0214884055051,2393
"{Sexo=Mujer,Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24,Pueblo_Pertenencia=Ladino} => {Sector=Privado}",0.0576223843579186,0.729128580134065,0.0790291121866647,1.0214884055051,2393
"{Grupos_Quinquenales=35 a 39} => {Sexo=Mujer}",0.0636904331912639,0.610572483841182,0.10431264899227,1.02017560577109,2645
"{Edad=[34,124],Grupos_Quinquenales=35 a 39} => {Sexo=Mujer}",0.0636904331912639,0.610572483841182,0.10431264899227,1.02017560577109,2645
"{Grupos_Quinquenales=25 a 29,Sector=Privado,Pueblo_Pertenencia=Ignorado} => {Sexo=Mujer}",0.0724313130583448,0.610513497057033,0.118639986515447,1.02007704764762,3008
"{Departamento=Guatemala,Sector=Público} => {Sexo=Mujer}",0.0755134965927424,0.610235454368554,0.123744852994293,1.01961247976148,3136
"{Nivel_Educativo=Licenciatura,Sector=Privado,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0869031279346962,0.609628378378378,0.142550988465891,1.01859814627542,3609
"{Edad=[26,34),Grupos_Quinquenales=25 a 29,Sector=Privado} => {Sexo=Mujer}",0.103927376050471,0.609604519774011,0.17048327674637,1.018558282104,4316
"{Departamento=Guatemala,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.138842736401069,0.609320511465709,0.227864865515664,1.0180837465564,5766
"{Nivel_Educativo=Maestría,Pueblo_Pertenencia=Ladino} => {Sector=Privado}",0.0504707553757615,0.726013162452373,0.0695176864359845,1.01712379393059,2096
"{Sexo=Hombre,Edad=[26,34),Grupos_Quinquenales=25 a 29} => {Sector=Privado}",0.0665559006958993,0.725649776844316,0.0917190397071926,1.01661470102782,2764
"{Nivel_Educativo=Licenciatura,Sexo=Mujer} => {Sector=Privado}",0.247369308194274,0.725033523890183,0.341183269522502,1.01575134816434,10273
"{Nivel_Educativo=Licenciatura,Grupos_Quinquenales=25 a 29,Sector=Privado} => {Sexo=Mujer}",0.095138337065665,0.607846153846154,0.156517132606131,1.01562031474862,3951
"{Sexo=Hombre} => {Sector=Privado}",0.268800115581883,0.72487012987013,0.370825206482217,1.01552243778891,11163
"{Edad=[26,34),Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ignorado} => {Sexo=Mujer}",0.0595005899491921,0.607573149741824,0.0979315658937128,1.01516416558553,2471
"{Nivel_Educativo=Licenciatura,Sexo=Mujer,Edad=[26,34)} => {Sector=Privado}",0.103975535168196,0.724496644295302,0.143514170820391,1.01499919511991,4318
"{Edad=[34,124],Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0747670302680055,0.607038123167155,0.123166943581594,1.01427021593276,3105
"{Edad=[26,34),Sector=Privado,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0562016903850321,0.60702210663199,0.0925859038262419,1.01424345469,2334
"{Sexo=Mujer,Edad=[34,124],Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0715885284981579,0.723886048210373,0.0988947482482121,1.01414376736931,2973
"{Edad=[26,34),Grupos_Quinquenales=25 a 29,Sector=Privado,Pueblo_Pertenencia=Ignorado} => {Sexo=Mujer}",0.0584170098003805,0.606651662915729,0.0962941558910641,1.01362449846016,2426
"{Departamento=Guatemala,Sector=Privado,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0801367718943389,0.606524512484053,0.132124539478437,1.01341204904246,3328
"{Sexo=Mujer,Edad=[-7.97e+03,26),Pueblo_Pertenencia=Ladino} => {Sector=Privado}",0.0742372799730309,0.722860492379836,0.102699318548484,1.01270699281592,3083
"{Edad=[26,34),Grupos_Quinquenales=25 a 29} => {Sector=Privado}",0.17048327674637,0.721933312939737,0.236148233764357,1.01140804078785,7080
"{Nivel_Educativo=Licenciatura,Edad=[26,34)} => {Sector=Privado}",0.176334609549953,0.721762270845653,0.244311204218739,1.01116841567821,7323
"{Nivel_Educativo=Licenciatura,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.143321534349491,0.604263959390863,0.237183654795444,1.00963500179212,5952
"{Sexo=Mujer,Edad=[26,34),Grupos_Quinquenales=25 a 29} => {Sector=Privado}",0.103927376050471,0.719573191063688,0.144429194057165,1.00810157715764,4316
"{Edad=[26,34)} => {Sexo=Mujer}",0.230754412579162,0.602856064418722,0.382768667678008,1.00728261916094,9583
"{Nivel_Educativo=Licenciatura,Sexo=Hombre,Edad=[26,34)} => {Sector=Privado}",0.0723590743817573,0.717869087434305,0.100797033398348,1.00571417643488,3005
"{Sexo=Hombre,Edad=[26,34)} => {Sector=Privado}",0.109104481205904,0.717725328686837,0.152014255098847,1.00551277451795,4531
"{Nivel_Educativo=Licenciatura,Edad=[26,34),Grupos_Quinquenales=25 a 29,Sector=Privado} => {Sexo=Mujer}",0.0703604709961713,0.601605929586164,0.116954417395073,1.00519383020655,2922
"{Departamento=Guatemala,Sexo=Hombre} => {Sector=Privado}",0.121553613137807,0.715926818890937,0.169784969539358,1.00299311344067,5048
"{Departamento=Guatemala} => {Sector=Privado}",0.308290592116352,0.713577081707725,0.432035445110646,0.999701198469794,12803
"{Departamento=Guatemala,Sexo=Mujer,Grupos_Quinquenales=25 a 29} => {Sector=Privado}",0.0581521346528932,0.709876543209877,0.0819186592501625,0.994516849271766,2415
"{Edad=[26,34)} => {Sector=Privado}",0.271039514556093,0.708102667337695,0.382768667678008,0.992031699621062,11256
"{Departamento=Guatemala,Grupos_Quinquenales=25 a 29} => {Sector=Privado}",0.0974740542753257,0.70351060132082,0.138553781694719,0.985598345722509,4048
"{Sexo=Hombre,Grupos_Quinquenales=30 a 34} => {Sector=Privado}",0.0511690625827735,0.701783355350066,0.0729129042355944,0.983178523237624,2125
"{Sexo=Mujer,Edad=[26,34)} => {Sector=Privado}",0.161935033350189,0.701763539601377,0.230754412579162,0.98315076193724,6725
"{Departamento=Guatemala,Nivel_Educativo=Licenciatura,Sexo=Mujer} => {Sector=Privado}",0.108743287822967,0.701024526544551,0.155120518192107,0.982115425660988,4516
"{Departamento=Guatemala,Sexo=Mujer} => {Sector=Privado}",0.176936598521515,0.700877527661198,0.252450095114257,0.981909484405826,7348
"{Departamento=Guatemala,Nivel_Educativo=Licenciatura} => {Sector=Privado}",0.187531604421007,0.700800863853145,0.267596137638758,0.981802080590941,7788
"{Nivel_Educativo=Licenciatura,Edad=[26,34),Grupos_Quinquenales=30 a 34} => {Sector=Privado}",0.0593801921548797,0.700369213291678,0.0847841267547979,0.981197350429785,2466
"{Nivel_Educativo=Licenciatura,Grupos_Quinquenales=30 a 34} => {Sector=Privado}",0.070191914084134,0.698538221902708,0.100483999133136,0.978632183564334,2915
"{Sexo=Mujer} => {Sector=Privado}",0.414312889787859,0.692255079460873,0.598497435526981,0.969829679685949,17206
"{Departamento=Guatemala,Nivel_Educativo=Licenciatura,Sexo=Hombre} => {Sector=Privado}",0.0743335982084808,0.688140882746322,0.108020901057093,0.964065807090106,3087
"{Departamento=Guatemala,Edad=[34,124]} => {Sector=Privado}",0.105637024729707,0.687833176544371,0.153579426424908,0.96363471945185,4387
"{Departamento=Guatemala,Edad=[26,34),Grupos_Quinquenales=25 a 29} => {Sector=Privado}",0.0749837462977678,0.686356623319374,0.109248958559079,0.961566110374466,3114
"{Edad=[26,34),Grupos_Quinquenales=30 a 34} => {Sector=Privado}",0.100556237809723,0.68582690096896,0.146620433913651,0.960823984426001,4176
"{Sexo=Hombre,Edad=[34,124]} => {Sector=Privado}",0.0888294926436948,0.684542586750789,0.129764742709914,0.959024696730206,3689
"{Grupos_Quinquenales=30 a 34} => {Sector=Privado}",0.119771725781984,0.682960318550048,0.175371427195454,0.956807983978172,4974
"{Departamento=Guatemala,Nivel_Educativo=Licenciatura,Grupos_Quinquenales=25 a 29} => {Sector=Privado}",0.067591321726986,0.678839177750907,0.0995689758963616,0.951034382917296,2807
"{Edad=[34,124]} => {Sector=Privado}",0.233547641407209,0.675229741019215,0.345878783500686,0.945977664702863,9699
"{Departamento=Guatemala,Sexo=Mujer,Edad=[26,34)} => {Sector=Privado}",0.0717089262924703,0.672690309464649,0.106600207084206,0.94241999331233,2978
"{Departamento=Guatemala,Edad=[26,34)} => {Sector=Privado}",0.121457294902357,0.672174840085288,0.180693009704062,0.941697835370979,5044
"{Sexo=Mujer,Edad=[26,34),Grupos_Quinquenales=30 a 34} => {Sector=Privado}",0.0580076572997183,0.671966527196653,0.0863252185219967,0.94140599493809,2409
"{Sexo=Mujer,Grupos_Quinquenales=30 a 34} => {Sector=Privado}",0.0686026631992102,0.669565217391304,0.102458522959859,0.938041828190247,2849
"{Departamento=Guatemala,Grupos_Quinquenales=30 a 34} => {Sector=Privado}",0.0555515422957451,0.654653802497162,0.0848563654313853,0.917151359980591,2307
"{Departamento=Guatemala,Sexo=Mujer,Edad=[34,124]} => {Sector=Privado}",0.0539622914108214,0.64862518089725,0.083194875869874,0.90870543256357,2241
"{Departamento=Guatemala,Nivel_Educativo=Licenciatura,Edad=[26,34)} => {Sector=Privado}",0.0725517108526572,0.635118043844857,0.114233427243613,0.889782317674765,3013
"{Nivel_Educativo=Licenciatura,Edad=[34,124]} => {Sector=Privado}",0.117147053865973,0.630671506352087,0.185749717065183,0.883552845099883,4865
"{Nivel_Educativo=Técnico,Grupos_Quinquenales=20 a 24} => {Sector=Privado}",0.0645332177514508,0.617653837289698,0.104481205904308,0.865315460945379,2680
"{Nivel_Educativo=Técnico,Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24} => {Sector=Privado}",0.0645332177514508,0.617653837289698,0.104481205904308,0.865315460945379,2680
"{Nivel_Educativo=Técnico,Edad=[-7.97e+03,26)} => {Sector=Privado}",0.0740205639432686,0.615046018407363,0.120349635194683,0.861661980853469,3074
"{Sexo=Mujer,Edad=[34,124]} => {Sector=Privado}",0.114040790772713,0.614985066874432,0.185436682799971,0.861576589489197,4736
"{Nivel_Educativo=Licenciatura,Sexo=Mujer,Pueblo_Pertenencia=Ladino} => {Sector=Privado}",0.0869031279346962,0.606350806451613,0.143321534349491,0.849480236181528,3609
"{Sexo=Hombre,Pueblo_Pertenencia=Ladino} => {Sector=Privado}",0.0982205206000626,0.603849000740192,0.162657420116063,0.845975277527222,4079
"{Nivel_Educativo=Licenciatura,Pueblo_Pertenencia=Ladino} => {Sector=Privado}",0.142550988465891,0.601015228426396,0.237183654795444,0.842005243103593,5920
